Date,Permit Number,Permit Type,Usage,Description,Address,Status
2024-05-21,241469,Full Review,Residential Solar Array,"DIGITAL: pv solar roof mount, 6.48 kW, comp shingles, 18 panels,Existing 125 A MSP, NEW 5.0 kW ESS BATTERY.REVISE 06/19/24: Main panel upgrade. 125amp to 225amp with 200amp main breaker.Revise 10/03/24: Changing panels to 365w, new system size 6.57Kw.Includes 2 inspections.","10179 OWL ROAD, Grass Valley CA 95945",Finaled
2024-05-21,241472,Full Review,Residential Solar Array,DIGITAL: Install (2) tesla powerwall battery storage system onto existing pv system and a new back up load panel.Includes 2 inspections.,"16269 ALEXANDRA WAY, Grass Valley CA 95949",Finaled
2024-05-20,241445,Full Review,Residential Solar Array,"DIGITAL: Residential Roof-Mounted Solar:  15.01kW/DC,  10kW/AC,  38 Mods,   38 Optimizers, 1 Inverter.  Existing MSP. 1 BUI. 2 ESS. Main Breaker De-Rated.Includes 2 inspections.","11260 EDWARD DRIVE, Grass Valley CA 95949",Expired
2024-05-20,241447,Express Permit,Residential Solar Array,"Web.  9.315kW PV (23) Modules, 10kW ESS (2) Powerwalls, Backup Gateway.  Includes two inspections.  Final required.","18215 LAKE FOREST DRIVE, Penn Valley CA 95946",Void
2024-05-20,241452,Express Permit,Residential Solar Array,"DIGITAL: 10.9KW Roof Mount Solar Array, 28) Photovoltaic modules 390w, 10k solaredge and one (1) 16Kw Battery back up, New 200a sub-panelPERMIT INCLUDES 2 INSPECTIONS.","23218 BROADMOOR COURT, Auburn CA 95602",Finaled
2024-05-17,241424,Full Review,Residential Solar Array,"Install ground-mount solar 17.92kWDC, 10kW inverter, with 32 modules. This permit includes two inspections.","17000 GREENHORN ROAD, Grass Valley CA 95945",Finaled
2024-05-17,241420,Express Permit,Residential Solar Array,"WEB.  (N) 4.200KW DC/3.780KW AC/3.836 KW CEC AC ROOF MOUNTED PV SYSTEM, (12) MODULES WITH MICROINVERTERS, (02) TESLA  batteries at 13.5kWh each,  (01) TESLA BACKUP GATEWAY 2, (01) SUNPOWER PVS6 MONITORING DEVICE, (01) E-STOP SWITCH. Remove unpermitted generator with ATS. Includes 2 inspections.  Final required.","13580 GREEN LANE, Grass Valley CA 95945",Finaled
2024-05-17,241422,Express Permit,Residential Solar Array,"VOID 08/01/2024. Install roof-mount solar 21 modules, 8.61kW system with 1 ESS 20kWh D120 battery.This permit includes two inspections.","18111 WALLIS DRIVE, Grass Valley CA 95949",Void
2024-05-17,241423,Express Permit,Residential Solar Array,"WEB.  11.34kw (28) MODULES, 5KW ESS (1 battery) LG CHEM.  Includes 2 inspections.  Final required.","19356 CHAPARRAL CIRCLE, Penn Valley CA 95946",Expired
2024-05-16,241405,Express Permit,Residential Solar Array,"Web.  Installing new 6.7kW PV array 16 modules with microinverters and 27.2kWh battery backup (2 batteries, 13.6 kWh).  Includes 2 inspections.  Final required.","18586 CHAPARRAL DRIVE, Penn Valley CA 95946",Finaled
2024-05-16,241411,Express Permit,Residential Solar Array,Web.  Install 7.02 kw pv roof mount solar on detached garage.  18 modules with microinverters. Includes two inspections.  Final required.,"10890 YUKON WAY, Nevada City CA 95959",Expired
2024-05-16,241413,Express Permit,Residential Solar Array,Web.  Installation of a battery and a solar system11.480 kW DC 28 modules.  1 Inverter.  1 battery (15 kwh).  Includes 2 inspections.  Final required.,"11320 LAKESHORE  SOUTH, Auburn CA 95602",Finaled
2024-05-15,241397,Over the Counter Permit,Residential Solar Array,"Roof mount solar array on attached garage and residence. 18 modules with microinverters. 7.110 kW. 1 battery, 10.5kWIncludes 2 inspections.","15293 PAMMY WAY, Grass Valley CA 95949",Expired
2024-05-15,241398,Over the Counter Permit,Residential Solar Array,Roof mount solar array. 30 modules with 2 inverters. 4 batteries and a portable generator plug. Includes 2 inspections.,"13549 GREENHORN ROAD, Grass Valley CA 95945",Finaled
2024-05-14,241381,Full Review,Residential Solar Array,"Residential Roof-Mounted Solar:  16.59kW/DC,  11.4kW/AC, 42 Mods, 42 Optimizers, 1 Inverter. No Main Panel Upgrade, De-Rated 175A,2 Home Batteries and 1 Back Up Interface.REVISE 07/02/2024: System size change to 16.8kW/DC. Includes 2 inspections.","12274 ALTA SIERRA DRIVE, Grass Valley CA 95949",Finaled
2024-05-14,241372,Express Permit,Residential Solar Array,roof mountModule Qty: 17DC System Size: 6.715 kW1 x Tesla Inc. AC Powerwall 13.5 kwhMPUPERMIT INCLUDES 2 INSPECTIONS.,"11103 LIME KILN ROAD, Grass Valley CA 95949",Finaled
2024-05-14,241375,Over the Counter Permit,Residential Solar Array,Roof mount solar array on detached garage.  2 Powerwall batteries. 11.475 kW 27 modules. Includes 2 inspections.,"17750 VINTAGE DRIVE, Grass Valley CA 95949",Finaled
2024-05-14,241376,Express Permit,Residential Solar Array,Web.  Installing a 3.78 kWac  9 panel roof mounted with integrated microinverters solar PV system in addition to the existing 8.4 kWac system.  Includes two inspections.  Final required.,"17456 VIRGINIA WAY, Grass Valley CA 95949",Finaled
2024-05-14,241384,Express Permit,Residential Solar Array,"Digital: roof mount PV solar w/battery storage & MPU5.925kW, 15 panels, 3 batteries at 5kWh eachMPU to 225A bus w/200A mainRevise 08/07/2024: Change system to 6.0kW.This permit includes two inspections.","10538 MARANATHA PLACE, Grass Valley CA 95949",Finaled
2024-05-14,241387,Express Permit,Residential Solar Array,Web.  PV ROOF MOUNTED 5.74 kW system.  14 modules with microinverters.  WITH ONE BACK-UP BATTERY.  Includes two inspections.  Final required.,"15563 LORIE DRIVE, Grass Valley CA 95949",Finaled
2024-05-13,241359,Express Permit,Residential Solar Array,Roof mount Module Qty: 19DC System Size: 7.505 kW2.0 X Enphase IQBATTERY 3.36 kwhMPU,"15991 WOLF MOUNTAIN ROAD, Grass Valley CA 95949",Finaled
2024-05-10,241350,Express Permit,Residential Solar Array,"Web.  19 MODULES-ROOF MOUNTED - 7.60 kWDC PV SOLAR installed on garage, 2 - ENPHASE IQ BATTERY-5P-1P-NA BATTERIES. Garage permit 192739 to be finaled before this permit can be finaled. Includes two inspections.  Final required.","21884 BREWER ROAD, Grass Valley CA 95949",Finaled
2024-05-08,241330,Express Permit,Residential Solar Array,"Web.  Roof mount solar, 14.18kw, 35 modules with microinverters, 2 Tesla 13.5kwh batteries, MPU 200 amp with 125a main breaker. Includes two inspections.  Final required.","17588 VINTAGE DRIVE, Grass Valley CA 95949",Finaled
2024-05-06,241283,Express Permit,Residential Solar Array,Roof mountModule Qty: 16DC System Size: 6.32 kWv2 x Enphase IQ BATTERY 3.36 kwh.MPU,"13318 WOLF ROAD, Grass Valley CA 95949",Finaled
2024-05-06,241289,Express Permit,Residential Solar Array,"Web.  Roof mounted solar: 5.53kW, 14 Modules, 1 Battery (3.36kWh), Main Breaker Derate 175/200.  Includes two inspections.  Final required.","10787 OAK DRIVE, Grass Valley CA 95949",Finaled
2024-05-02,241266,Express Permit,Residential Solar Array,"WEB: Solar Roof Mount on Home,12.15KW, 29 Modules 405W with 3)Tesla inverter PowerWall and 3)  13.5kWh ESS each, total 40.5KWH.PERMIT INCLUDES 2 INSPECTIONS.","12595 DEER PARK DRIVE, Nevada City CA 95959",Finaled
2024-05-01,241248,Express Permit,Residential Solar Array,"WEB: Installing a 4.84kw roof mounted solar system ON HOME, 11 MODULES 440w WITH MICRO-INVERTERS.PERMIT INCLUDES 2 INSPECTIONS.","23372 SHADOW DRIVE, Auburn CA 95602",Finaled
2024-05-01,241252,Express Permit,Residential Solar Array,"9.72kW PV (24) Panels, 10kW ESS (2) Powerwalls, Backup Gateway, Span sub","16500 CLOVER VALLEY ROAD, Grass Valley CA 95949",Expired
2024-05-01,241256,Express Permit,Residential Solar Array,"VOIDED: WEB: DC System Size: 9.48 kW Roof mount solar array on, 24 modules 395w,1) 7600k inverter, 1) SolarEdge (9.7 kwh)PERMIT INCLUDES 2 INSPECTIONS.","12274 ALTA SIERRA DRIVE, Grass Valley CA 95949",Void
2024-05-01,241259,Express Permit,Residential Solar Array,"WEB: 6.715kW roof mount PV solar on home, 17 panels 395w, 3 Enphase ESS 48a. storagePERMIT INCLUDES 2 INSPECTIONS.","10588 MARANATHA PLACE, Grass Valley CA 95949",Finaled
2024-04-30,241239,Full Review,Residential Solar Array,"DIGITAL: Ground mount solar: 9.48kW, 24 Modules, 2 Batteries (13.5kWh), MPU 200/225,  73ft Trenching.  Includes 2 inspections.","18381 MCCOURTNEY ROAD, Grass Valley CA 95949",Void
2024-04-30,241241,Full Review,Residential Solar Array,"VOID 04/30/24. Residential Roof-Mounted Solar:  5.925kW/DC,  6kW/AC, 15 Mods,  15 Optimizers, 1 Inverter. New Main Panel Upgrade 200 Main /  225 BUSSand 1# Home Battery","10501 LIME KILN ROAD, Grass Valley CA 95949",Void
2024-04-29,241224,Full Review,Residential Solar Array,"Web.  Residential Roof-Mounted Solar: 9kW/DC, 7.6kW/AC, 25 Mods, 1 Inverter, Essential Loads Panel 125A, MPU 100A/125BUSS, Backup Interface/BUI, 2 Batteries. Revise 07/10/24: Change system size to 9.125kW/DC Includes two inspections.  Final required.","11723 TORREY PINES DRIVE, Auburn CA 95602",Finaled
2024-04-29,241227,Full Review,Residential Solar Array,"PV SOLAR roof-mount INSTALLATION. (20) JA SOLAR JAM54S31-405/MR MODULES (01) TESLA POWERWALL 3 WITH 11.50KW BUILT-IN INVERTER (05) TESLA SOLAR SHUTDOWN DEVICE MCI-1 (01) TESLA BACK-UP SWITCH BUSRevise 05/30/24: Change to (14) modules, system size 5.67kWThis permit includes two inspections.","17525 LONG BRANCH COURT, Penn Valley CA 95946",Finaled
2024-04-29,241219,Express Permit,Residential Solar Array,"Web.  Ground mounted solar: 9.48kW, 24 Modules 395w with microinverters, 1 Tesla Battery (13.5kWh), AC PowerWall 2.0, MSP Upgrade 200/225, 165ft Trenching.  Includes two inspections.  Final required.","23442 ROSEWOOD ROAD, Auburn CA 95602",Expired
2024-04-26,241199,Full Review,Residential Solar Array,"VOID 05/06/24. 10.010KW PV roof Mount, New 200 amp breaker Main service panel upgrade, New 200 amp Solar breaker inside main panel, 3 battery backup systems","12894 GREENHORN ROAD, Grass Valley CA 95945",Void
2024-04-26,241200,Express Permit,Residential Solar Array,"Digital: Install 10.010 kW, Roof Mount Solar, (N) 26 Modules, (N) 225A MPU, (N) 200A Main Breaker, (N) 200A Enphase IQ System Controller 3, (N) 200A Backup Load Center, (N) PV System Shutdown Switch, (N) Enphase Combiner Box, (N) 3 X Enphase IQ Batteries (5kWh each)  total 15 kWh.This permit includes two inspections.","12894 GREENHORN ROAD, Grass Valley CA 95945",Expired
2024-04-26,241203,Express Permit,Residential Solar Array,"Digital: Install roof-mounted solar: 5.53kW, 14 Modules, 1 Battery (9.7kWh), 9ft TrenchingThis permit includes two inspections.","21445 SUNNYSIDE LANE, Grass Valley CA 95949",Finaled
2024-04-25,241191,Full Review,Residential Solar Array,"Digital: Roof-Mounted Solar installed on barn, 7.2kW/DC, 5.76kW/AC, 20 Mods, 20 Optimizers, 1 Inverter, No Main Service panel Upgrade, (1) 10kWh BatteryThis permit includes two inspections.","27397 NEW SCHOOL ROAD, Nevada City CA 95959",Finaled
2024-04-25,241182,Express Permit,Residential Solar Array,"Web.  Roof mount solar, Module Qty: 17 DC System Size: 6.715 kW, 2 x Enphase IQ BATTERY.  Derate 200amp MSP with 175amp breaker.Revise 05/31/24: Upgrade main service panel to 225amp, derate to 175amp. Includes two inspections.  Final required.","16152 KIWI ROAD, Grass Valley CA 95949",Finaled
2024-04-25,241190,Express Permit,Residential Solar Array,"Web.  Roof mounted solar: 3.16kW, 8 Modules with microinverters, 1 Battery.  Includes two inspections.  Final required.","12363 ELIZABETH WAY, Grass Valley CA 95949",Finaled
2024-04-24,241163,Express Permit,Residential Solar Array,"WEB.  INSTALLATION OF FLUSH ROOF MOUNTED SOLAR PV SYSTEM 30.020 KW DC, 27.048 KW AC INCLUDES 76 MODULES WITH MICROINVERTERS, NEW SUB PANEL, NEW MSP, AND AC DISCONNECT.  REVISE 08/19/2024: MPU to 400amp panel. Install (3) ESS 20kWh each. Includes two inspections.  Final required.","16212 NORTH EXIT ROAD, Penn Valley CA 95946",Issued
2024-04-23,241145,Express Permit,Residential Solar Array,"Roof-mount PV system with 9.36kW/DC, 10kW/AC, 26 Modules, 26 Optimizer, 1 Inverter, Backup Interface/BUI and 1 ESS. Main panel upgrade 200/225a.","10639 SOUTH PONDEROSA WAY, Rough And Ready CA 95975",Void
2024-04-23,241153,Express Permit,Residential Solar Array,"Digital: Install Roof mounted solar: 4.345kW, 11 Modules, 2 Batteries (13.5kWh each)This permit includes two inspections.","14544 ROCKING STAR COURT, Penn Valley CA 95946",Finaled
2024-04-23,241154,Express Permit,Residential Solar Array,"Digital: 7.2kw roof mount solar, (18) Certainteed CTM10400HC11-06 modules, (18) Enphase IQ8PLUS micro inverters. Point of interconnection - 30A breaker in 200A MSP. See battery permit 241098.This permit includes two inspections.","13186 OMEGA COURT, Grass Valley CA 95945",Finaled
2024-04-23,241162,Express Permit,Residential Solar Array,"Digital: Install roof-mount solar system, 6 modules, 2.19kW AC, expansion to existing system.","14259 AUBURN ROAD, Grass Valley CA 95949",Finaled
2024-04-22,241121,Express Permit,Residential Solar Array,"Digital: Install roof-mounted solar system with ESS. (13) SunPower M440-H-AC 440 watt solar panels with integrated micro-inverters, 5.720kW.  Plus, (1) SunPower PVS monitoring system, (1) Franklin aPower battery 13.6kWh.(1) Franklin aGate battery control system, Derate existing 200a MSP with (N) 175a breaker. (N) 50a Generator inlet receptacle. This permit includes two inspections.","18582 LAKE FOREST DRIVE, Penn Valley CA 95946",Finaled
2024-04-22,241134,Express Permit,Residential Solar Array,"Digital: Install roof-mount solar (24) 410w REC 410AA Pure Black Solar Panels, system size 13.44kW with (24) Enphase IQ8 Microinverters. Enphase Envoy Monitoring deviceDerate 400a main service panel with 175a main breaker. Existing 3.6kW solar system.As-built 14kW Generac Generator with ATSThis permit includes two inspections.","18444 AUGUSTINE ROAD, Nevada City CA 95959",Finaled
2024-04-21,241120,Express Permit,Residential Solar Array,"WEB.  INSTALLATION OF FLUSH ROOF MOUNTED SOLAR PV SYSTEM 22.120 KW DC, 19.930 KW AC INCLUDES 56 MODULES WITH MICROINVERTERS, IQ COMBINER, NEW SUB PANEL, AC DISCONNECT AND INSTALLATION OF BATTERY - grid tied not back up (5 kWh).  Includes two inspections.  Final required.","10234 CRESCENZI PLACE, Smartsville CA 95977",Finaled
2024-04-19,241104,Express Permit,Residential Solar Array,"Digital: Install Roof mounted solar: 7.11kW, 18 Modules, MPU to Siemens 200/200Existing solar: 21 Modules, 1 BatteryThis permit includes two inspections.","13999 SUN VIEW COURT, Penn Valley CA 95946",Finaled
2024-04-19,241110,Express Permit,Residential Solar Array,INSTALL GROUND MOUNT SOLAR 6.000KW 15 PANELS 2 TESLA BATTERIES 1 200A GATEWAY POWER CONTROLLED SYSTEM RAPID SHUTDOWN.  Includes 2 inspections.  Final required.,"19504 TARA LANE, Penn Valley CA 95946",About to Expire
2024-04-18,241095,Express Permit,Residential Solar Array,"Web.  Roof mount, Module Qty: 26 with microinverters.  DC System Size: 10.27 kW, 2 x Enphase 5.0 kwh each batteries.  Main Panel Upgrade.  Derate Main to 175 Amp. 40' trench from equipment wall to residence.Revise 05/06/2024: Removing MSP derate from scope of work, adding PCS.Revise 08/26/24: Adding  175amp derate back to project. Includes two inspections.  Final required.","13699 LOXIE LANE, Nevada City CA 95959",Finaled
2024-04-17,241087,Express Permit,Residential Solar Array,Web.  Installing new 9.24kW PV system on home 21 modules with microinverters.  2 batteries (27.2kWh) of battery backup.  Includes two inspections.  Final required.,"19227 SISKIN COURT, Penn Valley CA 95946",Finaled
2024-04-17,241089,Express Permit,Residential Solar Array,"Web.   Addition to (E) Solar system.  ROOF MOUNTED - 5.550 KW DC, 4.350 KW AC. 15 MODULES with microinverters. Signed SCMA affidavit on file.  Includes two inspections.  Final required.","15372 CLOVER VALLEY ROAD, Grass Valley CA 95949",Finaled
2024-04-16,241073,Full Review,Residential Solar Array,Ground Mount Solar Array 7.90kw with 20 modules and 1 Enphase Batterr. Derate Main service to 175amp. This permit includes up to 2 inspections. Final inspection required.,"16604 LAWTON WAY, Grass Valley CA 95945",Expired
2024-04-15,241050,Full Review,Residential Solar Array,"Web.  Residential Roof-Mounted Solar: 3.6kW/DC, 3.8kW/AC, 10 Mods, 1 Inverter, Battery.  Includes two inspections.  Final required.","18767 STARDUSTER DRIVE, Nevada City CA 95959",Void
2024-04-15,241057,Express Permit,Residential Solar Array,Web.  Install a 6.375 kW DC Solar PV System 15 modules with micro inverters.  Includes two inspections.  Final required.,"23920 BALSAM COURT, Auburn CA 95602",Finaled
2024-04-15,241058,Express Permit,Residential Solar Array,1 x Enphase IQ Battery 10T [10kWh],"21655 CASCADE CROSSING ROAD, Grass Valley CA 95949",Finaled
2024-04-15,241066,Express Permit,Residential Solar Array,"INSTALL ROOF MOUNT SOLAR 8.100KW 20 PANELS 1 SOLAREDGE BAT-10K1PMPU New: 200A Panel, 200A Breaker | End Fed","12554 FRANCIS DRIVE, Grass Valley CA 95949",Finaled
2024-04-14,241046,Express Permit,Residential Solar Array,"VOID MH - SF INSTALLATION OF FLUSH ROOF MOUNTED SOLAR PV SYSTEM 5.530 KW DC, 4.983 KW AC INCLUDES 14 MODULES, 14 ENPHASE MICROINVERTERS, IQ COMBINER, AC DISCONNECT, NEW SUB PANEL AND INSTALLATION OF BATTERY","13951 MEDA DRIVE, Grass Valley CA 95949",Void
2024-04-13,241042,Express Permit,Residential Solar Array,"Digital: Roof mount solar installed on pool house, 6.78kw, (17) panels, (2) 5kwh batteriesThis permit includes two inspections.","15065 PINE ROCK LANE, Grass Valley CA 95949",Finaled
